id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews
Hospital #1592,Ludhiana,Punjab,Ludhiana,975,30.86794474,75.84940783,4.7,401
Hospital #1593,Ludhiana,Punjab,Ludhiana,975,30.90316753,75.89310398,4.6,12538
Hospital #1594,Ludhiana,Punjab,Ludhiana,975,30.90395453,75.81291602,3.3,65
Hospital #1595,Ludhiana,Punjab,Ludhiana,975,30.94796626,75.87012871,4.5,81
Hospital #1596,Ludhiana,Punjab,Ludhiana,975,30.91112631,75.88329567,4,565
Hospital #1597,Ludhiana,Punjab,Ludhiana,975,30.9013993,75.82431645,4.9,366
Hospital #1598,Ludhiana,Punjab,Ludhiana,975,30.90304739,75.79122428,4,306
Hospital #1599,Ludhiana,Punjab,Ludhiana,975,30.79154283,75.99444719,5,1
Hospital #1600,Ludhiana,Punjab,Ludhiana,975,30.98080133,75.94667785,3.3,68
Hospital #1601,Ludhiana,Punjab,Ludhiana,975,30.93286006,75.87148667,4.4,458
Hospital #1602,Ludhiana,Punjab,Ludhiana,975,30.93210547,75.83904517,4.4,35
Hospital #1603,Ludhiana,Punjab,Ludhiana,975,30.80044804,75.80812546,3.6,148
Hospital #1604,Ludhiana,Punjab,Ludhiana,975,30.88137252,75.71701141,3.2,239
Hospital #1605,Ludhiana,Punjab,Ludhiana,975,30.92565185,75.80131294,4.9,203
Hospital #1606,Ludhiana,Punjab,Ludhiana,975,30.99970293,75.83404042,4.3,153
Hospital #1607,Ludhiana,Punjab,Ludhiana,975,30.90086764,75.82245592,4.2,235
Hospital #1608,Ludhiana,Punjab,Ludhiana,975,30.87995656,75.79685474,4.5,433
Hospital #1609,Ludhiana,Punjab,Ludhiana,975,30.85220973,75.82462999,4.6,383
Hospital #1610,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,30.75329198,76.6952011,4.4,6604
Hospital #1611,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,30.78212964,76.58264081,4,1
Hospital #1612,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,30.68016864,76.93198297,4.1,161
Hospital #1613,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,29.26282405,77.66629664,3.8,4
Hospital #1614,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,29.35586279,76.84463916,2.8,12
Hospital #1615,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,30.73031964,76.68571435,4.6,938
Hospital #1616,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,30.7260432,76.71967723,4.1,15
Hospital #1617,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,30.32507104,76.88146904,2.9,127
Hospital #1618,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,30.80193935,76.91441204,3.9,13
Hospital #1619,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,30.62948059,76.76658593,4.1,229
Hospital #1620,Mohali,Punjab,Sahibzada Ajit Singh Nagar,830,30.6737028,76.72803333,4.8,6596
Hospital #1621,Pathankot,Punjab,Pathankot,674,32.2761875,75.6922429,4.5,2555
Hospital #1622,Pathankot,Punjab,Pathankot,674,30.53595992,76.55087974,4.1,83
Hospital #1623,Patiala,Punjab,Patiala,596,30.15651553,76.88220606,5,3
Hospital #1624,Rajpura,Punjab,Patiala,596,30.50626369,76.63912334,4.9,2701
Hospital #1625,Rajpura,Punjab,Patiala,596,30.82967546,76.72906826,4.1,128
Hospital #1626,Ropar,Punjab,Rupnagar,488,30.55993275,77.05436811,4.1,99
Hospital #1627,Zirakapur,Punjab,Sahibzada Ajit Singh Nagar,830,30.65947569,76.81978716,4.4,2325
Hospital #1628,Ajmer,Rajasthan,Ajmer,305,26.50783893,74.61385483,4.6,1951
Hospital #1629,Ajmer,Rajasthan,Ajmer,305,26.48688143,74.58401761,4.2,201
Hospital #1630,Ajmer,Rajasthan,Ajmer,305,26.48055778,74.60207148,3.7,1057
Hospital #1631,Alwar,Rajasthan,Alwar,438,27.52041932,76.64662474,3.3,261
Hospital #1632,Alwar,Rajasthan,Alwar,438,27.58135646,76.61065067,3.2,315
Hospital #1633,Alwar,Rajasthan,Alwar,438,27.57217287,76.62272899,4.5,232
Hospital #1634,Alwar,Rajasthan,Alwar,438,27.55361023,76.6235641,4.2,437
Hospital #1635,Alwar,Rajasthan,Alwar,438,27.9808125,76.3833679,4.5,117
Hospital #1636,Alwar,Rajasthan,Alwar,438,27.59409887,76.75302914,5,1
Hospital #1637,Alwar,Rajasthan,Alwar,438,27.58705419,76.49509817,5,1
Hospital #1638,Balotra,Rajasthan,Balotra,51,25.8323125,72.2366179,4.9,36
Hospital #1639,Banswara,Rajasthan,Banswara,399,23.5521875,74.4447429,4,43
Hospital #1640,Barmer,Rajasthan,Barmer,92,25.7325625,71.3984929,4.1,142
Hospital #1641,Bharatpur,Rajasthan,Bharatpur,503,27.22610487,77.46296507,4.4,299
Hospital #1642,Bharatpur,Rajasthan,Bharatpur,503,27.23254283,77.45810343,3.4,181
Hospital #1643,Bhilwara,Rajasthan,Bhilwara,230,25.3457785,74.63338349,4.5,661
Hospital #1644,Bhilwara,Rajasthan,Bhilwara,230,25.30360381,74.65344951,4.4,30
Hospital #1645,Bhilwara,Rajasthan,Bhilwara,230,25.34493248,74.69722387,2.8,205
Hospital #1646,Bhilwara,Rajasthan,Bhilwara,230,25.3086923,74.66021531,4.1,44
Hospital #1647,Bikaner,Rajasthan,Bikaner,78,28.01942357,73.31143023,4.7,1607
Hospital #1648,Bikaner,Rajasthan,Bikaner,78,28.01531354,73.33073229,3.4,337
Hospital #1649,Bikaner,Rajasthan,Bikaner,78,28.0148041,73.32232553,3.6,325
Hospital #1650,Chittorgarh,Rajasthan,Chittorgarh,193,24.87231479,74.60930054,4.1,211
Hospital #1651,Chittorgarh,Rajasthan,Chittorgarh,193,24.84413381,74.66897088,3.8,12
Hospital #1652,Churu,Rajasthan,Churu,148,28.2944375,74.9627429,4.4,72
Hospital #1653,Ganganagar,Rajasthan,Sri Ganganagar,179,29.9031613,73.85899298,3.5,178
Hospital #1654,Ganganagar,Rajasthan,Sri Ganganagar,179,29.92678066,73.80076888,3.6,61
Hospital #1655,Hanumangarh Jn,Rajasthan,Hanumangarh,184,29.5758125,74.3329929,4.4,79
Hospital #1656,Jaipur,Rajasthan,Jaipur,595,26.95100544,75.77558427,3.2,274
Hospital #1657,Jaipur,Rajasthan,Jaipur,595,26.94495039,75.72093145,4,68
Hospital #1658,Jaipur,Rajasthan,Jaipur,595,26.85983824,75.79952307,4.6,4420
Hospital #1659,Jaipur,Rajasthan,Jaipur,595,26.87997345,75.82947167,4.2,1190
Hospital #1660,Jaipur,Rajasthan,Jaipur,595,26.88141865,75.76685942,4.4,709
Hospital #1661,Jaipur,Rajasthan,Jaipur,595,26.98252185,75.774867,4.6,1732
Hospital #1662,Jaipur,Rajasthan,Jaipur,595,26.9264958,75.83717709,4.4,181
Hospital #1663,Jaipur,Rajasthan,Jaipur,595,26.94839653,75.81297117,4.4,243
Hospital #1664,Jaipur,Rajasthan,Jaipur,595,26.92794044,75.63581252,4.2,1633
Hospital #1665,Jaipur,Rajasthan,Jaipur,595,26.83871085,75.6572265,4.1,229
Hospital #1666,Jaipur,Rajasthan,Jaipur,595,26.78307176,75.39330811,2.8,17
Hospital #1667,Jaipur,Rajasthan,Jaipur,595,26.90248133,75.63837308,4.7,5140
Hospital #1668,Jaipur,Rajasthan,Jaipur,595,26.79853451,75.80699053,4.7,600
Hospital #1669,Jaipur,Rajasthan,Jaipur,595,26.77992635,75.81766845,3.7,151
Hospital #1670,Jaipur,Rajasthan,Jaipur,595,26.90216566,75.73877812,4.4,1507
Hospital #1671,Jaipur,Rajasthan,Jaipur,595,26.85942212,75.77857302,4.7,11876
Hospital #1672,Jaipur,Rajasthan,Jaipur,595,26.9809321,75.48367601,3.7,37
Hospital #1673,Jaipur,Rajasthan,Jaipur,595,26.96018627,75.68657595,3.9,41
Hospital #1674,Jaipur,Rajasthan,Jaipur,595,26.88683112,75.71228473,4.6,108
Hospital #1675,Jaipur,Rajasthan,Jaipur,595,26.8779477,75.76519126,4.7,2014
Hospital #1676,Jaipur,Rajasthan,Jaipur,595,26.89600493,75.79000664,4.7,1450
Hospital #1677,Jaipur,Rajasthan,Jaipur,595,27.0135526,75.67100602,4.1,100
Hospital #1678,Jaipur,Rajasthan,Jaipur,595,27.06701141,75.94368382,3.4,3
Hospital #1679,Jaipur,Rajasthan,Jaipur,595,26.99837558,75.78980321,3.3,3
Hospital #1680,Jaipur,Rajasthan,Jaipur,595,26.47862302,75.71543801,3.4,3
Hospital #1681,Jaipur,Rajasthan,Jaipur,595,26.90234259,75.83228101,3.8,286
Hospital #1682,Jaipur,Rajasthan,Jaipur,595,26.89834916,75.75985836,4.6,570
Hospital #1683,Jaipur,Rajasthan,Jaipur,595,26.91796673,75.79657415,4.4,39
Hospital #1684,Jaipur,Rajasthan,Jaipur,595,26.82658015,75.72146287,4.1,88
Hospital #1685,Jaipur,Rajasthan,Jaipur,595,26.86286927,75.81123564,4.8,4302
Hospital #1686,Jaipur,Rajasthan,Jaipur,595,26.86933403,75.83713871,4.7,88
Hospital #1687,Jaipur,Rajasthan,Jaipur,595,26.94310285,75.70447309,4.4,1406
Hospital #1688,Jaipur,Rajasthan,Jaipur,595,26.81377062,75.75422735,3.4,89
Hospital #1689,Jaipur,Rajasthan,Jaipur,595,26.89021598,75.81795354,4.1,229
Hospital #1690,Jaipur,Rajasthan,Jaipur,595,26.84468902,75.81731599,4.6,468
Hospital #1691,Jaipur,Rajasthan,Jaipur,595,26.91810744,75.82616328,3.2,422
Hospital #1692,Jaipur,Rajasthan,Jaipur,595,26.91832314,75.86131789,4.2,22
Hospital #1693,Jaipur,Rajasthan,Jaipur,595,26.93576889,75.80095467,3.4,275
Hospital #1694,Jaipur,Rajasthan,Jaipur,595,26.93602964,75.80123155,4.2,288
Hospital #1695,Jaipur,Rajasthan,Jaipur,595,27.02279454,75.70572785,4,59
Hospital #1696,Jaipur,Rajasthan,Jaipur,595,26.91210743,75.84152667,4,115
Hospital #1697,Jaipur,Rajasthan,Jaipur,595,26.8882786,75.75329544,5,4
Hospital #1698,Jaipur,Rajasthan,Jaipur,595,26.90534368,75.72269906,3.7,69
Hospital #1699,Jaipur,Rajasthan,Jaipur,595,26.76794231,75.68268733,5,2
Hospital #1700,Jaipur,Rajasthan,Jaipur,595,26.91297195,75.83955398,3.9,305
Hospital #1701,Jaipur,Rajasthan,Jaipur,595,26.80050185,75.8198185,4.8,19476
Hospital #1702,Jaipur,Rajasthan,Jaipur,595,27.04586524,75.55295867,5,12
Hospital #1703,Jaipur,Rajasthan,Jaipur,595,26.95118005,75.77638532,3.9,41
Hospital #1704,Jaipur,Rajasthan,Jaipur,595,26.8886691,75.76197991,4.3,46
Hospital #1705,Jaipur,Rajasthan,Jaipur,595,26.84441429,75.81088716,4.7,13433
Hospital #1706,Jaipur,Rajasthan,Jaipur,595,26.95275025,75.80334149,4,1352
Hospital #1707,Jaipur,Rajasthan,Jaipur,595,26.88602316,75.80382429,4.4,270
Hospital #1708,Jaipur,Rajasthan,Jaipur,595,26.88074843,75.74786017,3.4,131
Hospital #1709,Jaipur,Rajasthan,Jaipur,595,26.92195467,75.78141772,3.3,190
Hospital #1710,Jaipur,Rajasthan,Jaipur,595,26.94546118,75.75312921,3.8,125
Hospital #1711,Jaipur,Rajasthan,Jaipur,595,26.87018627,75.73681022,3.5,93
Hospital #1712,Jaipur,Rajasthan,Jaipur,595,26.96365096,75.78557662,5,14639
Hospital #1713,Jaipur,Rajasthan,Jaipur,595,26.65986909,75.81525368,3.5,87
Hospital #1714,Jaipur,Rajasthan,Jaipur,595,26.82873917,75.68307981,4.5,120
Hospital #1715,Jaipur,Rajasthan,Jaipur,595,26.70120954,75.71703796,4.3,11
Hospital #1716,Jaipur,Rajasthan,Jaipur,595,26.91840304,75.79988256,4.8,792
Hospital #1717,Jaipur,Rajasthan,Jaipur,595,26.88876926,75.72518475,4.7,11883
Hospital #1718,Jaipur,Rajasthan,Jaipur,595,27.06784604,75.69147775,3.7,66
Hospital #1719,Jaipur,Rajasthan,Jaipur,595,26.87067146,75.75728786,4.8,7402
Hospital #1720,Jaipur,Rajasthan,Jaipur,595,26.78457312,75.81569361,4.1,229
Hospital #1721,Jaipur,Rajasthan,Jaipur,595,26.81347898,75.75902395,4,103
Hospital #1722,Jaipur,Rajasthan,Jaipur,595,27.00361962,75.44069988,3.3,26
Hospital #1723,Jaipur,Rajasthan,Jaipur,595,26.87879885,75.76255446,4.2,1037
Hospital #1724,Jaipur,Rajasthan,Jaipur,595,26.92336396,75.80892582,3.5,229
Hospital #1725,Jaipur,Rajasthan,Jaipur,595,26.87628914,75.72899704,4.1,15
Hospital #1726,Jaipur,Rajasthan,Jaipur,595,26.89604125,75.84483109,4.5,1608
Hospital #1727,Jaipur,Rajasthan,Jaipur,595,26.90850126,75.78244788,4.4,49
Hospital #1728,Jaipur,Rajasthan,Jaipur,595,26.91293699,75.74275996,4.1,229
Hospital #1729,Jaipur,Rajasthan,Jaipur,595,26.88659011,75.75561423,4.8,606
Hospital #1730,Jalore City,Rajasthan,Jalore,172,25.3394375,72.6261179,4.2,82
Hospital #1731,Jhunjhunu,Rajasthan,Jhunjhunu,361,28.10997993,75.41367603,3.6,48
Hospital #1732,Jhunjhunu,Rajasthan,Jhunjhunu,361,28.15667858,75.43226883,3.3,148
Hospital #1733,Jhunjhunu,Rajasthan,Jhunjhunu,361,28.11837543,75.40174747,4.7,473
Hospital #1734,Jhunjhunu,Rajasthan,Jhunjhunu,361,28.14357754,75.39152911,4.4,44
Hospital #1735,Jhunjhunu,Rajasthan,Jhunjhunu,361,28.11371789,75.37157154,4.7,1739
Hospital #1736,Jodhpur,Rajasthan,Jodhpur,161,26.27762991,73.00055637,3.9,1187
Hospital #1737,Jodhpur,Rajasthan,Jodhpur,161,26.27857961,73.00084314,4.4,918
Hospital #1738,Jodhpur,Rajasthan,Jodhpur,161,26.32982111,72.96773236,4.1,584
Hospital #1739,Jodhpur,Rajasthan,Jodhpur,161,26.28459791,73.02319162,4.9,3044
Hospital #1740,Jodhpur,Rajasthan,Jodhpur,161,26.25794697,72.99241126,4.8,3998
Hospital #1741,Jodhpur,Rajasthan,Jodhpur,161,26.29041059,72.98227571,4.8,3998
Hospital #1742,Jodhpur,Rajasthan,Jodhpur,161,26.27567253,72.96887005,4.8,3998
Hospital #1743,Jodhpur,Rajasthan,Jodhpur,161,26.16134337,72.95071925,2.6,267
Hospital #1744,Jodhpur,Rajasthan,Jodhpur,161,26.23754139,73.05691028,4.3,72
Hospital #1745,Jodhpur,Rajasthan,Jodhpur,161,26.2932827,73.0822818,2.8,279
Hospital #1746,Jodhpur,Rajasthan,Jodhpur,161,26.23431097,73.00142335,4.3,2714
Hospital #1747,Jodhpur,Rajasthan,Jodhpur,161,26.3239359,72.92430446,3.2,94
Hospital #1748,Jodhpur,Rajasthan,Jodhpur,161,26.24908814,73.03675824,4,195
Hospital #1749,Jodhpur,Rajasthan,Jodhpur,161,26.2347116,73.07348619,4,155
Hospital #1750,Kota,Rajasthan,Kota,374,25.15040876,75.8325104,4.3,222
Hospital #1751,Kota,Rajasthan,Kota,374,25.14669179,75.81894632,4.7,1146
Hospital #1752,Kota,Rajasthan,Kota,374,25.14221185,75.81560079,4.2,519
Hospital #1753,Kota,Rajasthan,Kota,374,25.0954323,75.81913426,4.4,77
Hospital #1754,Kota,Rajasthan,Kota,374,25.14717952,75.85243576,3.7,664
Hospital #1755,Kota,Rajasthan,Kota,374,25.09532864,75.83183675,3.9,50
Hospital #1756,Kota,Rajasthan,Kota,374,25.17468209,75.75794218,4.1,51
Hospital #1757,Kota,Rajasthan,Kota,374,25.20955508,75.84387969,3,187
Hospital #1758,Kota,Rajasthan,Kota,374,25.16248506,75.82526613,4.4,2222
Hospital #1759,Kota,Rajasthan,Kota,374,25.14963261,75.82907378,4.4,165
Hospital #1760,Kota,Rajasthan,Kota,374,25.29032358,75.86592479,3.1,48
Hospital #1761,Kota,Rajasthan,Kota,374,25.04817376,75.86879497,3.8,31
Hospital #1762,Kota,Rajasthan,Kota,374,25.15027844,75.85009574,4.6,10
Hospital #1763,Nagaur,Rajasthan,Nagaur,187,27.2044375,73.7194929,4.3,159
Hospital #1764,Pali,Rajasthan,Pali,165,25.7746875,73.3382429,4.3,434
Hospital #1765,Sawai Madhopur,Rajasthan,Sawai Madhopur,257,26.0028125,76.3626179,4.1,19
Hospital #1766,Sikar,Rajasthan,Sikar,346,27.3676875,75.5716179,3.9,149
Hospital #1767,Sikar,Rajasthan,Sikar,346,27.6224375,75.1578679,3.6,553
Hospital #1768,Sriganganagar,Rajasthan,Sri Ganganagar,179,29.91931779,73.99417241,4.5,2
Hospital #1769,Sriganganagar,Rajasthan,Sri Ganganagar,179,29.92787728,73.827762,3.8,116
Hospital #1770,Sriganganagar,Rajasthan,Sri Ganganagar,179,29.88378473,73.90832563,4.7,2985
Hospital #1771,Tonk,Rajasthan,Tonk,198,26.1541875,75.7887429,3.5,127
Hospital #1772,Udaipur,Rajasthan,Udaipur,242,24.61219937,73.69075948,4.8,2764
Hospital #1773,Udaipur,Rajasthan,Udaipur,242,24.59540254,73.69164801,4.7,9610
Hospital #1774,Udaipur,Rajasthan,Udaipur,242,24.59132778,73.68513358,4.3,3892
Hospital #1775,Udaipur,Rajasthan,Udaipur,242,24.63071733,73.68938168,4.7,738
Hospital #1776,Udaipur,Rajasthan,Udaipur,242,24.67776913,73.70923916,3.8,481
Hospital #1777,Udaipur,Rajasthan,Udaipur,242,24.56272238,73.67337137,4.2,156
Hospital #1778,Udaipur,Rajasthan,Udaipur,242,24.59668738,73.7011282,4.2,732
Hospital #1779,Udaipur,Rajasthan,Udaipur,242,24.56954542,73.65223795,3.8,144
Hospital #1780,Udaipur,Rajasthan,Udaipur,242,24.5230452,73.75462955,3.8,67
Hospital #1781,Chengalpattu,Tamilnadu,Chengalpattu,868,12.68988788,79.98284597,4.3,1000
Hospital #1782,Chennai,Tamilnadu,Chennai,17000,12.90019322,80.14509212,3.9,426
Hospital #1783,Chennai,Tamilnadu,Chennai,17000,13.00543242,80.25155797,4.8,3826
Hospital #1784,Chennai,Tamilnadu,Chennai,17000,13.08390892,80.24146395,3.2,77
Hospital #1785,Chennai,Tamilnadu,Chennai,17000,12.97556449,80.17703897,4.5,429
Hospital #1786,Chennai,Tamilnadu,Chennai,17000,13.0077006,80.16259561,4.3,5142
Hospital #1787,Chennai,Tamilnadu,Chennai,17000,12.95808307,80.19205277,4.3,1179
Hospital #1788,Chennai,Tamilnadu,Chennai,17000,13.05503631,80.24008368,4.7,45904
Hospital #1789,Chennai,Tamilnadu,Chennai,17000,13.03826307,80.29384096,3.9,375
Hospital #1790,Chennai,Tamilnadu,Chennai,17000,12.95161161,80.08723933,3.6,552
Hospital #1791,Chennai,Tamilnadu,Chennai,17000,13.0896995,80.2204967,4.3,83
Hospital #1792,Chennai,Tamilnadu,Chennai,17000,13.05662946,80.20844002,4.6,1634
Hospital #1793,Chennai,Tamilnadu,Chennai,17000,13.02759043,80.25175359,4.2,895
Hospital #1794,Chennai,Tamilnadu,Chennai,17000,13.10937332,80.27929535,4.3,94
Hospital #1795,Chennai,Tamilnadu,Chennai,17000,13.13861821,80.24856754,4.2,157
Hospital #1796,Chennai,Tamilnadu,Chennai,17000,13.08959589,80.19313788,4.2,289
Hospital #1797,Chennai,Tamilnadu,Chennai,17000,13.09851856,80.32914754,4.9,35
Hospital #1798,Chennai,Tamilnadu,Chennai,17000,13.21735087,80.29322864,3.8,469
Hospital #1799,Chennai,Tamilnadu,Chennai,17000,13.10061304,80.27249135,4.5,4960
Hospital #1800,Chennai,Tamilnadu,Chennai,17000,13.0702894,80.32477924,3.8,458
Hospital #1801,Chennai,Tamilnadu,Chennai,17000,13.10271666,80.25968865,3.8,199
Hospital #1802,Chennai,Tamilnadu,Chennai,17000,13.06199531,80.29149041,3.6,89
Hospital #1803,Chennai,Tamilnadu,Chennai,17000,13.07614466,80.12585127,3.9,496
Hospital #1804,Chennai,Tamilnadu,Chennai,17000,13.07026883,80.23594752,4.9,14663
Hospital #1805,Chennai,Tamilnadu,Chennai,17000,13.0836818,80.23612188,4.1,229
Hospital #1806,Chennai,Tamilnadu,Chennai,17000,13.08784113,80.23801369,4.8,15544
Hospital #1807,Chennai,Tamilnadu,Chennai,17000,13.09973513,80.20679562,4.1,229
Hospital #1808,Chennai,Tamilnadu,Chennai,17000,13.06715989,80.1348741,4.7,45904
Hospital #1809,Chennai,Tamilnadu,Chennai,17000,12.97129193,80.23127114,4.7,9845
Hospital #1810,Chennai,Tamilnadu,Chennai,17000,13.04021763,80.25035325,4.8,3216
Hospital #1811,Chennai,Tamilnadu,Chennai,17000,13.06633202,80.26108849,4.3,272
Hospital #1812,Chennai,Tamilnadu,Chennai,17000,12.84099902,80.1601435,3.4,48
Hospital #1813,Chennai,Tamilnadu,Chennai,17000,13.05652254,80.20627259,3.5,306
Hospital #1814,Chennai,Tamilnadu,Chennai,17000,13.04080044,80.21980988,4.6,977
Hospital #1815,Chennai,Tamilnadu,Chennai,17000,13.05237619,80.24765036,4.4,1337
Hospital #1816,Chennai,Tamilnadu,Chennai,17000,12.94653049,80.23820398,4.5,2
Hospital #1817,Chennai,Tamilnadu,Chennai,17000,13.09658176,80.21707477,4,1485
Hospital #1818,Chennai,Tamilnadu,Chennai,17000,13.09470768,80.21279424,4,1485
Hospital #1819,Chennai,Tamilnadu,Chennai,17000,13.08867685,80.24818389,3.9,290
Hospital #1820,Chennai,Tamilnadu,Chennai,17000,12.8859111,80.19205521,3.9,150
Hospital #1821,Chennai,Tamilnadu,Chennai,17000,12.98869024,80.24229391,3.3,229
Hospital #1822,Chennai,Tamilnadu,Chennai,17000,12.8281744,80.22354214,4.2,1438
Hospital #1823,Chennai,Tamilnadu,Chennai,17000,13.17208444,80.2994358,4.3,822
Hospital #1824,Chennai,Tamilnadu,Chennai,17000,13.01964945,80.14551491,4.4,563
Hospital #1825,Chennai,Tamilnadu,Chennai,17000,12.89613406,80.15776947,3.9,158
Hospital #1826,Chennai,Tamilnadu,Chennai,17000,13.07530854,80.11629263,3.9,289
Hospital #1827,Chennai,Tamilnadu,Chennai,17000,13.05917317,80.21531045,4.7,2099
Hospital #1828,Chennai,Tamilnadu,Chennai,17000,13.15184143,80.14606076,3.6,128
Hospital #1829,Chennai,Tamilnadu,Chennai,17000,12.84165968,80.36469608,3.9,8
Hospital #1830,Chennai,Tamilnadu,Chennai,17000,13.13146735,80.33221867,3.7,75
Hospital #1831,Chennai,Tamilnadu,Chennai,17000,12.83473614,80.07347009,2.7,82
Hospital #1832,Chennai,Tamilnadu,Chennai,17000,13.25050723,80.16419542,4,41
Hospital #1833,Chennai,Tamilnadu,Chennai,17000,13.03702096,80.31255571,3.5,155
Hospital #1834,Chennai,Tamilnadu,Chennai,17000,13.09389873,80.23366038,4.2,217
Hospital #1835,Chennai,Tamilnadu,Chennai,17000,12.94185816,80.22167057,4.5,359
Hospital #1836,Chennai,Tamilnadu,Chennai,17000,12.93273236,80.25076329,4.3,69
Hospital #1837,Chennai,Tamilnadu,Chennai,17000,12.932538,80.10450845,4.4,5954
Hospital #1838,Chennai,Tamilnadu,Chennai,17000,13.1646314,80.20128157,4,146
Hospital #1839,Chennai,Tamilnadu,Chennai,17000,13.0698031,80.21967818,4.2,281
Hospital #1840,Chennai,Tamilnadu,Chennai,17000,13.07826631,80.17683382,4.5,26
Hospital #1841,Chennai,Tamilnadu,Chennai,17000,13.26320694,80.10976246,3.4,53
Hospital #1842,Chennai,Tamilnadu,Chennai,17000,12.79452434,80.01972894,3.9,22
Hospital #1843,Chennai,Tamilnadu,Chennai,17000,12.9619255,80.14641064,4.6,644
Hospital #1844,Chennai,Tamilnadu,Chennai,17000,13.03739384,80.24842981,4.7,11375
Hospital #1845,Chennai,Tamilnadu,Chennai,17000,13.07933414,80.26833862,4.5,1243
Hospital #1846,Chennai,Tamilnadu,Chennai,17000,12.83675272,80.28388989,3.2,20
Hospital #1847,Chennai,Tamilnadu,Chennai,17000,13.02728605,80.27425261,3.7,100
Hospital #1848,Chennai,Tamilnadu,Chennai,17000,12.90894538,80.20750125,3.6,108
Hospital #1849,Chennai,Tamilnadu,Chennai,17000,13.00702388,80.1342865,3.9,91
Hospital #1850,Chennai,Tamilnadu,Chennai,17000,13.07366209,80.20492372,3.7,149
Hospital #1851,Chennai,Tamilnadu,Chennai,17000,13.09473273,80.20346312,4.1,261
Hospital #1852,Chennai,Tamilnadu,Chennai,17000,13.16415917,80.0755388,3.5,535
Hospital #1853,Chennai,Tamilnadu,Chennai,17000,13.09716456,80.18896671,4.8,3856
Hospital #1854,Chennai,Tamilnadu,Chennai,17000,13.03979933,80.21194925,2.6,113
Hospital #1855,Chennai,Tamilnadu,Chennai,17000,13.10829463,80.20901772,4.6,660
Hospital #1856,Chennai,Tamilnadu,Chennai,17000,13.26052651,80.31105857,3.9,108
Hospital #1857,Chennai,Tamilnadu,Chennai,17000,13.10808127,80.25878862,4.7,3382
Hospital #1858,Chennai,Tamilnadu,Chennai,17000,13.10621971,80.21641564,3.1,232
Hospital #1859,Chennai,Tamilnadu,Chennai,17000,12.95003835,80.12936505,4.6,6598
Hospital #1860,Chennai,Tamilnadu,Chennai,17000,13.1114894,80.42740014,3.6,50
Hospital #1861,Chennai,Tamilnadu,Chennai,17000,12.98627958,80.24236522,4.3,423
Hospital #1862,Chennai,Tamilnadu,Chennai,17000,13.07422208,80.16455511,4.1,809
Hospital #1863,Chennai,Tamilnadu,Chennai,17000,13.06304918,80.1351549,4.3,265
Hospital #1864,Chennai,Tamilnadu,Chennai,17000,13.04913099,80.34827648,3.6,86
Hospital #1865,Chennai,Tamilnadu,Chennai,17000,12.94614039,80.29711364,4.4,39
Hospital #1866,Chennai,Tamilnadu,Chennai,17000,13.08290919,80.42066761,3,104
Hospital #1867,Chennai,Tamilnadu,Chennai,17000,13.02748779,80.1967455,3.3,90
Hospital #1868,Chennai,Tamilnadu,Chennai,17000,13.05886465,80.20601876,3.1,268
Hospital #1869,Chennai,Tamilnadu,Chennai,17000,12.93948568,80.22280446,4.2,117
